"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
154 -0.3932002236 -0.3932002236 -0.3932002236 -0.3932002236
156 -0.3893215941 -0.3893215941 -0.3893215941 -0.3893215941
170 -0.3849696128 -0.3849696128 -0.3849696128 -0.3849696128
177 -0.3842735620 -0.3842735620 -0.3842735620 -0.3842735620
179 -0.3793195734 -0.3793195734 -0.3793195734 -0.3793195734
201 -0.3762087842 -0.3762087842 -0.3762087842 -0.3762087842
205 -0.3726267061 -0.3726267061 -0.3726267061 -0.3726267061
231 -0.3717225955 -0.3717225955 -0.3717225955 -0.3717225955
232 -0.3702480803 -0.3702480803 -0.3702480803 -0.3702480803
237 -0.3675817970 -0.3675817970 -0.3675817970 -0.3675817970
241 -0.3626682276 -0.3626682276 -0.3626682276 -0.3626682276
322 -0.3575081387 -0.3575081387 -0.3575081387 -0.3575081387
325 -0.3567152933 -0.3567152933 -0.3567152933 -0.3567152933
331 -0.3529938297 -0.3529938297 -0.3529938297 -0.3529938297
339 -0.3525137097 -0.3525137097 -0.3525137097 -0.3525137097
341 -0.3490271797 -0.3490271797 -0.3490271797 -0.3490271797
373 -0.3467477313 -0.3467477313 -0.3467477313 -0.3467477313
389 -0.3387683959 -0.3387683959 -0.3387683959 -0.3387683959
433 -0.3381518136 -0.3381518136 -0.3381518136 -0.3381518136
434 -0.3374107963 -0.3374107963 -0.3374107963 -0.3374107963
445 -0.3294143633 -0.3294143633 -0.3294143633 -0.3294143633
462 -0.3250491776 -0.3250491776 -0.3250491776 -0.3250491776
470 -0.3244792936 -0.3244792936 -0.3244792936 -0.3244792936
530 -0.3243528881 -0.3243528881 -0.3243528881 -0.3243528881
603 -0.3190332523 -0.3190332523 -0.3190332523 -0.3190332523
662 -0.3170276924 -0.3170276924 -0.3170276924 -0.3170276924
812 -0.3154529888 -0.3154529888 -0.3154529888 -0.3154529888
835 -0.3136285771 -0.3136285771 -0.3136285771 -0.3136285771
839 -0.3124807408 -0.3124807408 -0.3124807408 -0.3124807408
971 -0.3102012924 -0.3102012924 -0.3102012924 -0.3102012924
999 -0.3089340315 -0.3089340315 -0.3089340315 -0.3089340315
1367 -0.3082379807 -0.3082379807 -0.3082379807 -0.3082379807
1456 -0.3067639861 -0.3067639861 -0.3067639861 -0.3067639861
3794 -0.3049336863 -0.3049336863 -0.3049336863 -0.3049336863
4630 -0.3049253012 -0.3049253012 -0.3049253012 -0.3049253012
27110 -0.3035993033 -0.3035993033 -0.3035993033 -0.3035993033
34586 -0.3026823674 -0.3026823674 -0.3026823674 -0.3026823674
34723 -0.3024754578 -0.3024754578 -0.3024754578 -0.3024754578
34920 -0.2985907773 -0.2985907773 -0.2985907773 -0.2985907773
37250 -0.2983371975 -0.2983371975 -0.2983371975 -0.2983371975
37263 -0.2956830675 -0.2956830675 -0.2956830675 -0.2956830675
37308 -0.2950664852 -0.2950664852 -0.2950664852 -0.2950664852
100001 -0.3004654271 -0.2950664852 -0.3004654271 -0.2950664852
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5381226465 -0.5381226465 -0.5381226465 -0.5381226465
2 -0.5284829875 -0.5284829875 -0.5284829875 -0.5284829875
3 -0.5216260625 -0.5216260625 -0.5216260625 -0.5216260625
4 -0.5212944884 -0.5212944884 -0.5212944884 -0.5212944884
10 -0.5152489588 -0.5152489588 -0.5152489588 -0.5152489588
12 -0.5116718684 -0.5116718684 -0.5116718684 -0.5116718684
13 -0.5031417401 -0.5031417401 -0.5031417401 -0.5031417401
17 -0.5014193095 -0.5014193095 -0.5014193095 -0.5014193095
19 -0.4948859063 -0.4948859063 -0.4948859063 -0.4948859063
20 -0.4935740386 -0.4935740386 -0.4935740386 -0.4935740386
26 -0.4927721976 -0.4927721976 -0.4927721976 -0.4927721976
34 -0.4866075358 -0.4866075358 -0.4866075358 -0.4866075358
35 -0.4846688295 -0.4846688295 -0.4846688295 -0.4846688295
37 -0.4795059484 -0.4795059484 -0.4795059484 -0.4795059484
52 -0.4760431897 -0.4760431897 -0.4760431897 -0.4760431897
53 -0.4734331065 -0.4734331065 -0.4734331065 -0.4734331065
58 -0.4699479043 -0.4699479043 -0.4699479043 -0.4699479043
59 -0.4698908415 -0.4698908415 -0.4698908415 -0.4698908415
60 -0.4696398815 -0.4696398815 -0.4696398815 -0.4696398815
63 -0.4655566621 -0.4655566621 -0.4655566621 -0.4655566621
71 -0.4637325219 -0.4637325219 -0.4637325219 -0.4637325219
73 -0.4575269149 -0.4575269149 -0.4575269149 -0.4575269149
81 -0.4525954163 -0.4525954163 -0.4525954163 -0.4525954163
89 -0.4464307546 -0.4464307546 -0.4464307546 -0.4464307546
92 -0.4356879787 -0.4356879787 -0.4356879787 -0.4356879787
98 -0.4229589694 -0.4229589694 -0.4229589694 -0.4229589694
103 -0.4212480739 -0.4212480739 -0.4212480739 -0.4212480739
106 -0.4180127356 -0.4180127356 -0.4180127356 -0.4180127356
107 -0.4064109799 -0.4064109799 -0.4064109799 -0.4064109799
112 -0.4030265889 -0.4030265889 -0.4030265889 -0.4030265889
113 -0.3931082904 -0.3931082904 -0.3931082904 -0.3931082904
116 -0.3911628992 -0.3911628992 -0.3911628992 -0.3911628992
117 -0.3889363451 -0.3889363451 -0.3889363451 -0.3889363451
118 -0.3779736173 -0.3779736173 -0.3779736173 -0.3779736173
133 -0.3730727812 -0.3730727812 -0.3730727812 -0.3730727812
138 -0.3717144679 -0.3717144679 -0.3717144679 -0.3717144679
139 -0.3620012109 -0.3620012109 -0.3620012109 -0.3620012109
159 -0.3614241781 -0.3614241781 -0.3614241781 -0.3614241781
160 -0.3592624001 -0.3592624001 -0.3592624001 -0.3592624001
178 -0.3539032044 -0.3539032044 -0.3539032044 -0.3539032044
180 -0.3476995504 -0.3476995504 -0.3476995504 -0.3476995504
192 -0.3476911653 -0.3476911653 -0.3476911653 -0.3476911653
212 -0.3453308351 -0.3453308351 -0.3453308351 -0.3453308351
233 -0.3430230846 -0.3430230846 -0.3430230846 -0.3430230846
284 -0.3351008120 -0.3351008120 -0.3351008120 -0.3351008120
289 -0.3350437492 -0.3350437492 -0.3350437492 -0.3350437492
291 -0.3283453860 -0.3283453860 -0.3283453860 -0.3283453860
293 -0.3270753864 -0.3270753864 -0.3270753864 -0.3270753864
311 -0.3236350972 -0.3236350972 -0.3236350972 -0.3236350972
335 -0.3196359997 -0.3196359997 -0.3196359997 -0.3196359997
339 -0.3133479474 -0.3133479474 -0.3133479474 -0.3133479474
382 -0.3120764391 -0.3120764391 -0.3120764391 -0.3120764391
403 -0.3115540764 -0.3115540764 -0.3115540764 -0.3115540764
405 -0.3088731495 -0.3088731495 -0.3088731495 -0.3088731495
415 -0.3083930295 -0.3083930295 -0.3083930295 -0.3083930295
416 -0.3077394644 -0.3077394644 -0.3077394644 -0.3077394644
442 -0.3050989385 -0.3050989385 -0.3050989385 -0.3050989385
509 -0.3040289914 -0.3040289914 -0.3040289914 -0.3040289914
524 -0.3036974174 -0.3036974174 -0.3036974174 -0.3036974174
546 -0.3024259090 -0.3024259090 -0.3024259090 -0.3024259090
7058 -0.3000135736 -0.3000135736 -0.3000135736 -0.3000135736
7282 -0.2949321168 -0.2949321168 -0.2949321168 -0.2949321168
7540 -0.2943155345 -0.2943155345 -0.2943155345 -0.2943155345
14504 -0.2935817546 -0.2935817546 -0.2935817546 -0.2935817546
73056 -0.2920664943 -0.2920664943 -0.2920664943 -0.2920664943
100001 -0.2987568086 -0.2920664943 -0.2987568086 -0.2920664943
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5098526458 -0.5098526458 -0.5098526458 -0.5098526458
2 -0.5069341145 -0.5069341145 -0.5069341145 -0.5069341145
5 -0.5061953111 -0.5061953111 -0.5061953111 -0.5061953111
6 -0.4951937251 -0.4951937251 -0.4951937251 -0.4951937251
9 -0.4797745574 -0.4797745574 -0.4797745574 -0.4797745574
11 -0.4768081307 -0.4768081307 -0.4768081307 -0.4768081307
14 -0.4760152853 -0.4760152853 -0.4760152853 -0.4760152853
16 -0.4658754899 -0.4658754899 -0.4658754899 -0.4658754899
23 -0.4593420868 -0.4593420868 -0.4593420868 -0.4593420868
24 -0.4548615758 -0.4548615758 -0.4548615758 -0.4548615758
26 -0.4524974884 -0.4524974884 -0.4524974884 -0.4524974884
27 -0.4448182963 -0.4448182963 -0.4448182963 -0.4448182963
40 -0.4367250103 -0.4367250103 -0.4367250103 -0.4367250103
42 -0.4354577493 -0.4354577493 -0.4354577493 -0.4354577493
47 -0.4274546039 -0.4274546039 -0.4274546039 -0.4274546039
57 -0.4247344144 -0.4247344144 -0.4247344144 -0.4247344144
58 -0.4239933970 -0.4239933970 -0.4239933970 -0.4239933970
62 -0.4227528634 -0.4227528634 -0.4227528634 -0.4227528634
65 -0.4128345649 -0.4128345649 -0.4128345649 -0.4128345649
68 -0.4064590232 -0.4064590232 -0.4064590232 -0.4064590232
75 -0.3929882438 -0.3929882438 -0.3929882438 -0.3929882438
84 -0.3792368346 -0.3792368346 -0.3792368346 -0.3792368346
96 -0.3742256107 -0.3742256107 -0.3742256107 -0.3742256107
99 -0.3715714807 -0.3715714807 -0.3715714807 -0.3715714807
103 -0.3666399822 -0.3666399822 -0.3666399822 -0.3666399822
125 -0.3614816034 -0.3614816034 -0.3614816034 -0.3614816034
128 -0.3597102244 -0.3597102244 -0.3597102244 -0.3597102244
132 -0.3551963368 -0.3551963368 -0.3551963368 -0.3551963368
133 -0.3509899922 -0.3509899922 -0.3509899922 -0.3509899922
148 -0.3409971553 -0.3409971553 -0.3409971553 -0.3409971553
157 -0.3352126764 -0.3352126764 -0.3352126764 -0.3352126764
162 -0.3350204950 -0.3350204950 -0.3350204950 -0.3350204950
165 -0.3346725380 -0.3346725380 -0.3346725380 -0.3346725380
166 -0.3343307089 -0.3343307089 -0.3343307089 -0.3343307089
173 -0.3304460283 -0.3304460283 -0.3304460283 -0.3304460283
233 -0.3281382779 -0.3281382779 -0.3281382779 -0.3281382779
262 -0.3245599846 -0.3245599846 -0.3245599846 -0.3245599846
271 -0.3236067000 -0.3236067000 -0.3236067000 -0.3236067000
290 -0.3229901177 -0.3229901177 -0.3229901177 -0.3229901177
344 -0.3207682372 -0.3207682372 -0.3207682372 -0.3207682372
390 -0.3142429670 -0.3142429670 -0.3142429670 -0.3142429670
424 -0.3142345818 -0.3142345818 -0.3142345818 -0.3142345818
1151 -0.3134486594 -0.3134486594 -0.3134486594 -0.3134486594
1257 -0.3113359085 -0.3113359085 -0.3113359085 -0.3113359085
1470 -0.3105736108 -0.3105736108 -0.3105736108 -0.3105736108
11070 -0.3092476129 -0.3092476129 -0.3092476129 -0.3092476129
17263 -0.3057233208 -0.3057233208 -0.3057233208 -0.3057233208
21887 -0.3057083512 -0.3057083512 -0.3057083512 -0.3057083512
21902 -0.3022539776 -0.3022539776 -0.3022539776 -0.3022539776
22294 -0.3022455925 -0.3022455925 -0.3022455925 -0.3022455925
43518 -0.3004069076 -0.3004069076 -0.3004069076 -0.3004069076
58648 -0.2989284550 -0.2989284550 -0.2989284550 -0.2989284550
58860 -0.2974069167 -0.2974069167 -0.2974069167 -0.2974069167
100001 -0.3062861110 -0.2974069167 -0.3062861110 -0.2974069167
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5411062099 -0.5411062099 -0.5411062099 -0.5411062099
5 -0.5305832114 -0.5305832114 -0.5305832114 -0.5305832114
7 -0.5234436241 -0.5234436241 -0.5234436241 -0.5234436241
9 -0.4967217549 -0.4967217549 -0.4967217549 -0.4967217549
12 -0.4933807548 -0.4933807548 -0.4933807548 -0.4933807548
19 -0.4877513084 -0.4877513084 -0.4877513084 -0.4877513084
26 -0.4805522363 -0.4805522363 -0.4805522363 -0.4805522363
28 -0.4710322854 -0.4710322854 -0.4710322854 -0.4710322854
34 -0.4648006135 -0.4648006135 -0.4648006135 -0.4648006135
44 -0.4616781499 -0.4616781499 -0.4616781499 -0.4616781499
46 -0.4555134882 -0.4555134882 -0.4555134882 -0.4555134882
47 -0.4529250043 -0.4529250043 -0.4529250043 -0.4529250043
50 -0.4493467110 -0.4493467110 -0.4493467110 -0.4493467110
67 -0.4488169683 -0.4488169683 -0.4488169683 -0.4488169683
73 -0.4434261859 -0.4434261859 -0.4434261859 -0.4434261859
74 -0.4280835339 -0.4280835339 -0.4280835339 -0.4280835339
78 -0.4254294039 -0.4254294039 -0.4254294039 -0.4254294039
86 -0.4231024264 -0.4231024264 -0.4231024264 -0.4231024264
89 -0.4205339383 -0.4205339383 -0.4205339383 -0.4205339383
101 -0.4119250454 -0.4119250454 -0.4119250454 -0.4119250454
103 -0.4109072254 -0.4109072254 -0.4109072254 -0.4109072254
110 -0.4086492955 -0.4086492955 -0.4086492955 -0.4086492955
121 -0.4084423859 -0.4084423859 -0.4084423859 -0.4084423859
124 -0.3995631916 -0.3995631916 -0.3995631916 -0.3995631916
126 -0.3987006806 -0.3987006806 -0.3987006806 -0.3987006806
137 -0.3920773282 -0.3920773282 -0.3920773282 -0.3920773282
141 -0.3915972082 -0.3915972082 -0.3915972082 -0.3915972082
142 -0.3912804340 -0.3912804340 -0.3912804340 -0.3912804340
145 -0.3884402303 -0.3884402303 -0.3884402303 -0.3884402303
161 -0.3881603145 -0.3881603145 -0.3881603145 -0.3881603145
176 -0.3852804627 -0.3852804627 -0.3852804627 -0.3852804627
196 -0.3834767302 -0.3834767302 -0.3834767302 -0.3834767302
202 -0.3759388285 -0.3759388285 -0.3759388285 -0.3759388285
208 -0.3719263756 -0.3719263756 -0.3719263756 -0.3719263756
210 -0.3701234232 -0.3701234232 -0.3701234232 -0.3701234232
228 -0.3678373910 -0.3678373910 -0.3678373910 -0.3678373910
242 -0.3641508322 -0.3641508322 -0.3641508322 -0.3641508322
248 -0.3579466735 -0.3579466735 -0.3579466735 -0.3579466735
269 -0.3531018188 -0.3531018188 -0.3531018188 -0.3531018188
281 -0.3453896374 -0.3453896374 -0.3453896374 -0.3453896374
323 -0.3381561768 -0.3381561768 -0.3381561768 -0.3381561768
330 -0.3367763838 -0.3367763838 -0.3367763838 -0.3367763838
364 -0.3323439993 -0.3323439993 -0.3323439993 -0.3323439993
436 -0.3260559470 -0.3260559470 -0.3260559470 -0.3260559470
445 -0.3256551330 -0.3256551330 -0.3256551330 -0.3256551330
453 -0.3225624259 -0.3225624259 -0.3225624259 -0.3225624259
459 -0.3217605849 -0.3217605849 -0.3217605849 -0.3217605849
508 -0.3205200513 -0.3205200513 -0.3205200513 -0.3205200513
544 -0.3199034690 -0.3199034690 -0.3199034690 -0.3199034690
631 -0.3187110389 -0.3187110389 -0.3187110389 -0.3187110389
684 -0.3089906020 -0.3089906020 -0.3089906020 -0.3089906020
725 -0.3082125105 -0.3082125105 -0.3082125105 -0.3082125105
750 -0.3028928746 -0.3028928746 -0.3028928746 -0.3028928746
769 -0.3014188801 -0.3014188801 -0.3014188801 -0.3014188801
998 -0.3014104949 -0.3014104949 -0.3014104949 -0.3014104949
34586 -0.3000502973 -0.3000502973 -0.3000502973 -0.3000502973
34624 -0.2964940540 -0.2964940540 -0.2964940540 -0.2964940540
34635 -0.2946230347 -0.2946230347 -0.2946230347 -0.2946230347
34843 -0.2928200823 -0.2928200823 -0.2928200823 -0.2928200823
100001 -0.3065384888 -0.2928200823 -0.3065384888 -0.2928200823
